review_id,snippet_pt,review_creation_date,snippet_en
908b00361cfd086bb30950d5a921d163,Produto chegou bem antes do prazo. Recomendo!,2017-08-29,Product arrived well ahead of schedule. I recommend!
ede89d751d40eccec242458298bad665,"Pedi 2 unidades, recebi 1 unidade e na NF estava escrito 2 unidades. 
Precisei reclamar para tentar receber o produto, que segundo a loja, está na transportadora. ",2018-07-05,"I asked for 2 units, I received 1 unit and the invoice said 2 units.
I had to complain to try to receive the product, which according to the store, is on the carrier."
877d1a0da869f4c09cb88ca2eddf3066,"Anuncio dizia 5 pecas de banho, que entendo e entendi por 5 toalhas de banho e nao apenas duas de banho, duas de rosto e uma de chao ",2017-07-14,"The ad said 5 bath towels, which I understand and understand by 5 bath towels and not just two bath towels, two face towels and one floor towel"
c224ce9941e1c103a3b62900c2e35aa6,Produto entregue em perfeitas condições.,2017-03-24,Product delivered in perfect condition.
3f5a00fd3278450c35cdbeb189299830,"chegou antes do prazo, porém tive que retirar no correio, mesmo no ato da compra tendo optado pela entrega na minha residencia.",2017-04-28,"it arrived before the deadline, but I had to pick it up at the post office, even at the time of purchase, having opted for delivery to my residence."
6bc7d7ca18e817c62eba3fbb2adc5ad0,O meu produto veio falsificado . o passo 2 da progressiva veio quebrado . ,2018-08-01,My product came counterfeit. step 2 of the progressive came broken.
9c2dd1032252e422176a1d0f038c4e44,"Recomendo, com certeza. Bolsas grandes, otimo material. Pesada, mas muito linda e bem dividida.",2017-07-04,"I recommend it for sure. Big bags, great material. Heavy, but very beautiful and well divided."
bf1c93fb576d7afdd4aaa033b7e6a7ab,Obrigada por serem tão eficientes!,2017-08-09,Thank you for being so efficient!
70539401a58ca67d3a831747d5d4cdf1,Comprei o produto na black friday e até hoje não recebi!,2017-12-19,I bought the product on black friday and still haven't received it!
29482783f575f4e3d10b7d98d3605060,Todo o procedimento excelente,2018-08-21,All excellent procedure
2bc61f04afdf1e39971e9f7d1b028608,Esta loja é muito boa nota 1000,2018-08-02,This store is very good note 1000
28783c4d87f732112245a89f9f977e77,Chegou no prazo. Excelente produto.,2018-07-21,It arrived on time. Excellent product.
93fd264fa9aea55f0c7f27c32af46085,pontualidade otima,2018-07-24,great punctuality
7c182391eeda5cbf3bd76b013ef8c8db,Entrega no prazo ,2017-09-30,delivery on time
c05c91077c7375b78234541b461f8acf,"Adorei o produto, como na imagem.",2018-06-23,"I loved the product, as in the picture."
65b7245f8eb27ca1c4cb9f0160cbcc76,Chegou em perfeito estado! Muito linda!! ,2018-03-02,It arrived in perfect condition! Very beautiful!!
9ce226cfe0d821a5f74b1e081d8a83b4,Um pouco demorado mas dentro de prazo. Tudo ok,2017-12-28,A little time consuming but on time. Everything is OK
7fd7bc361e35ea2e612aa330fcc88f73,recomendo chegou tudo certinho,2017-05-03,I recommend everything arrived safely
0d1668f3e7fc9315e5dd224e61521973,Os produtos são ótimos!,2018-01-18,The products are great!
b0826b5336cb2a158d579de39a9f2515,Chateada com a demora! Sempre compro da lannister e isso nunca tinha acontecido ,2018-03-09,Upset about the delay! I always buy from Lannister and this has never happened
6ca7b4313e9ebd09b8fc3ef95eb4f82f,"A garrafa é igual o que pensei, mais não dura muito tempo quente o café ... cerca de 1 hora só mantém ",2017-11-02,"The bottle is the same as I thought, but the coffee doesn't last a long time hot ... about 1 hour it just keeps"
fec24cd168c6c43dbef464b74605cd56,perspectiva de nova compra,2017-12-13,prospect of new purchase
c190bdb09af045e0dd37383a659cf1c9,Eu gostei muito os pedidos são entregue sem problemas ,2017-12-20,I really liked the orders are delivered without problems
02684930e50680f1b2105cb0ccfae932,Não recebi e espero receber,2018-08-26,I did not receive and I hope to receive
feddd80b19843ef4d7aa2c573e4bcd4c,"A loja eu recomendo mas o produto não.. ele trava e não funciona corretamente,",2018-07-13,"I recommend the store but not the product.. it crashes and doesn't work properly,"
e3bcf6fcda1b6e45d4a17e553bebe21f,Estou muito chateada por não ter recebido meu produto. Recebi um e mail dizendo que houve um problema na entrega mas ninguem me responde qual foi o problema e se o produto ainda vai chegar. ,2017-06-01,I am very upset that I did not receive my product. I received an email saying that there was a problem with delivery but no one answers me what the problem was and if the product will still arrive.
72c860a7b9ebdef79d9ac4a3a499f1e7," fiquei satisfeito , pois, a entrega foi rápida .",2017-08-24,I was satisfied because the delivery was fast.
b6170a60933575a71058a33a1b97821b,"O PRODUTO CHEGOU ANTES DO PRAZO, POREM COM DEFEITO. LIGA, MÁS NÃO EXERCE SUA FUNÇÕES, ATRIBUO SUPOSTAMENTE O DEFEITO A MÁ QUALIDADE NO EMBALAMENTO, POIS CAIXA CHEGOU BASTANTE AMASSADA. ",2017-10-24,"THE PRODUCT ARRIVED BEFORE THE DEADLINE BUT WITH A DEFECT. IT TURNS ON, BUT IT DOES NOT EXERCISE ITS FUNCTIONS, I ALLEGEDLY ATTRIBUTE THE DEFECT TO POOR QUALITY IN THE PACKAGING, BECAUSE THE BOX ARRIVED VERY CRUSHED."
f80878124485f18f2fc83ddb8e2e0183,"Quadro muito bonito pra quarto , eu
Super recomendo ",2018-04-10,"Very beautiful painting for the room, I
highly recommend"
86c939580304eb332f3fc6989f2446ec,"Adorei o pendente! Ainda não instalei, mas vai ficar maravilhoso na minha sala! =)",2018-08-22,"I love the pendant! I haven't installed it yet, but it will look amazing in my living room! =)"
24a5de3d46954da4d16b3e62568b9af4,"Exelente, estão de parabéns, muito rapido o meu produto chegou e tudo nos conformes.",2017-05-16,"Excellent, they are to be congratulated, very quickly my product arrived and everything conforms."
832aa4641a1efc9c46fc7c883601f960,Nao chegou o cobertor,2018-06-19,the blanket did not arrive
9c0167dccdcc71c78c2889f9bcc13d56,"O produto foi entregue antes do prazo, porém, está desmontado em caixas, como devo proceder para a solicitar a montagem. 
Aguardo, por favor, um retorno para as devidas providencias. 
Muito obrigado",2018-05-19,"The product was delivered before the deadline, however, it is disassembled in boxes, how should I proceed to request the assembly.
I await, please, a return for the necessary measures.
Thank you very much"
8cfa3424896103973135991cf9e76888,Loja confiável !,2017-11-22,Reliable shop!
2f1eb6e2348e9a119cf63f37a214d029,"Gosto muito de comprar na lannister,pois além de ter preço bom a entrega é rápida.Parabens!!!",2017-03-29,"I really like shopping at Lannister, because in addition to having a good price, delivery is fast. Congratulations!!!"
0d8c1130417d031793ae8caabcb84b59,Produto muito legal.,2018-04-15,Very cool product.
0c7b74b17b2b50bcf413060373f0fdef,Produto de otima qualidade entregue antes do prazo.,2017-12-20,Great quality product delivered ahead of schedule.
7aef54164c43cc500cfc10f8e69a85d9,"Pedi 2 jogo toalha banhao c nomes e códigos diferentes no site,mas chego dois jogo iguais da mesma marca passione. Não sei se embalaram errado. Vou ficar c os q chegaram até mim. ",2018-08-08,"I ordered 2 sets of bath towels with different names and codes on the website, but I received two sets of the same brand Passione. I don't know if they packed it wrong. I'll stay with those who came to me."
bae078c591b85f0f333cbc334e019d84,"Foi entregue somente as fronhas estou aguardando os travesseiros .
No momento ainda não posso recomendar a loja....",2018-02-08,"Only the pillowcases were delivered, I'm waiting for the pillows.
At the moment I still can't recommend the store...."
cb97110491aa0684da30432e20e596c8,"Gostaria de saber o que houve com o meu pedido,,já tá mais de mês que eu comprei o produto e nunca recebi!!!",2017-11-08,"I would like to know what happened to my order,, it's been more than a month since I bought the product and I never received it!!!"
650db9f1d650e83b48247e6fe81eb5a0,"meu produto chegou no sábado dia 25/11 e veio faltando uma peça fundamental e agora nao consigo montar a cadeira,como faço para trocar?",2017-11-25,"My product arrived on Saturday 11/25 and it was missing a fundamental part and now I can't assemble the chair, how do I change it?"
baaf483f84e83e8616f4fcc0d0e36903,"Só não gostei muito da qualidade do produto, pelo preçi achei que tinha uma qualidade melhor.",2017-10-07,"I just didn't like the quality of the product very much, for the price I thought it had a better quality."
eb3f3c5f3cabe7860e20a96732b810be,"Tivemos que retirar nos correios , maior burocracia , sempre comprei com a lannister e nunca tive esse problema , , não fiquei satisfeito , espero que na peoxima seje diferente .",2017-12-10,"We had to pick it up at the post office , more bureaucracy , I always bought with Lannister and I never had this problem , , I was not satisfied , I hope that next time it will be different ."
5dbc9b227434b3b9458c332261208718,"ótima loja , preços muito bom , entrega super rápida , recomendo a todos ",2018-06-22,"great store, very good prices, super fast delivery, I recommend it to everyone"
186c38ddda1bc68de0bb38dc28603b8e,Não recebi o produto ,2018-04-28,I didn't receive the product
5e94cdd99c764328967c2c658108e89c,"Bom dia
Não recebi o produto e tambem não recebi nenhum aviso dos correios. Estou chateada por isso. ",2017-11-19,"Good morning
I did not receive the product and I also did not receive any notice from the post office. I'm upset about it."
28d7dc286c7c580c3135e45d96cc1a39,"estou com problemas em dois toners, nao funciona",2017-12-12,"I have problems with two toners, it doesn't work"
1b5e333f09bc4e8e48046bfcb658ec3c,"Efetuei o cancelamento deste pedido e ainda não recebi estorno. 
Se nao me retornarem vou acionar o procon. ",2017-09-15,"I canceled this order and still haven't received a refund.
If they don't get back to me, I'll trigger the procon."
15fbcfe2b500d73df5f046943d13c0fc,SATISFEITA COM O PRODUTO,2018-08-28,SATISFIED WITH THE PRODUCT
56607f33162503466c77d743fc2cb11f,Não tive problema algum. Recomendo,2017-02-25,I didn't have any problem. I recommend
a9c43b5bb9827105c31952905bb2e035,Excelente estão de parabéns! ,2018-01-09,Excellent congratulations!
4620a67603ababb12a56f521a124a400,Recomendo sim chegou no prazo e o produto é de ótima qualidade.,2018-08-07,I recommend yes it arrived on time and the product is of great quality.
1f87ebfcc40f006c2b73093d3265794c,produto chegou no prazo e em perfeito estado.,2017-11-09,Product arrived on time and in perfect condition.
0cb2d7fbb08a0101626ab961a0be6557,muita demora na entrega,2018-01-04,too much delay in delivery
ba20c94294bae669048b613d948f1cd6,"Só não gostei da qualidade do produto,parecia melhor na foto",2018-08-25,"I just didn't like the quality of the product, it looked better in the photo"
35250e6736bac909c0791aa6e5317d1c,Comprei o produto capa de máquina lavar e secar Samsung 10.1kg e recebi o produto modelo Samsumg referente à 7.5 kg.,2018-07-14,I bought the Samsung 10.1kg washing and drying machine cover product and received the Samsung model product for 7.5 kg.
fa10ff71f6f41dad6d1c2ab16204a49c,"Produto entregue antes do prazo,recomendo.",2018-01-25,"Product delivered before the deadline, I recommend."
2e236dc962faebc61a1b76ac8695b945,"Produto de boa qualidade e chegou mais rápido que o esperado, super recomendo.",2018-08-25,"Good quality product and arrived faster than expected, super recommend."
b80b7e0b9bd06d088aa121ee2de80ab5,"Não posso avaliar um produto que não chegou. Culpa, nesse caso, dos correios.",2017-08-31,"I cannot rate a product that has not arrived. Blame, in this case, the post office."
2b37b92cb3abef5adb582302e70da086,"O produto não foi entregue, fiz uma reclamação e nem responderam.",2018-03-25,"The product was not delivered, I made a complaint and they did not even respond."
7c515a26cf287363b65fe9179686976b,Fiz a compra o produto chegou antes do prazo e tudo em ordem ,2018-05-24,I made the purchase the product arrived before the deadline and everything in order
48c36c3ff4d8e71840e4723b966e950d,"Infelizmente não recebi o produto, comprei com antecedência para não correr o risco de não chegar no prazo mais infelizmente deu tudo errado, minha festa ficou incompleta....😢😢😢",2017-05-27,"Unfortunately I did not receive the product, I bought it in advance so as not to run the risk of not arriving on time but unfortunately everything went wrong, my party was incomplete....😢😢😢"
8d98220ba523d4018de8f8adf1e23d02,Chegou no prazo certo produtos realmente correspondem,2018-02-28,"Arrived on time, products really match"
daa7e4b61cd9de06dced54e02bb4bd3b,"Preciso devolver o produto e não consigo, estou arrependido da compra ",2017-12-20,"I need to return the product and I can't, I regret the purchase"
4f449199aecfc2fa316ff6d62f4ca2e7,"O produto é lindo, maravilhoso, fácil de montar é perfeito.",2017-05-31,"The product is beautiful, wonderful, easy to assemble is perfect."
51582549dcefa1ad0ccf5f4d3bf75215,A cadeira veio suja com a borracha da lateral soltando é muito frágil comprei pra minha filha de 8 anos usar pra adulto não serve. Arrependida pela compra queria meu dinheiro de volta.,2017-03-03,"The chair came dirty with the rubber on the side coming loose. It's very fragile. I bought it for my 8-year-old daughter to use for an adult. Sorry for the purchase, I want my money back."
f35b476ea52917609a4d73e023691f6d,produto ótimo e no prazo ,2017-09-26,great product and on time
